EID,Link,topic
2-s2.0-84926158122,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926158122&doi=10.11113%2fjt.v73.4306&partnerID=40&md5=40d798ef4afaf9d7749f4446df2abcf4,
2-s2.0-84926141539,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926141539&doi=10.11113%2fjt.v73.4315&partnerID=40&md5=ba5ca074171f04f04a9ea9b06d867140,
2-s2.0-84926190536,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926190536&doi=10.11113%2fjt.v73.4336&partnerID=40&md5=bc74ea14c66e97062c7fcc720cedb921,
2-s2.0-84926226789,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926226789&doi=10.11113%2fjt.v73.4327&partnerID=40&md5=0e218b9f45f00f1a6dac3514c3aaba0c,
2-s2.0-84926642891,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926642891&partnerID=40&md5=1680aab604a55e8a4cddbaa17306e4be,
2-s2.0-84926335547,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926335547&doi=10.4314%2ftjpr.v14i3.13&partnerID=40&md5=a9d7319ea5c39ff107e423d822ed5585,
2-s2.0-84925453161,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925453161&doi=10.19026%2frjaset.9.1384&partnerID=40&md5=b96c20aba190bfbbc23a3be92739d438,
2-s2.0-84925506070,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925506070&doi=10.1007%2fs10973-014-4367-1&partnerID=40&md5=edbc27af7bd4faf8a5a4ed812622b92e,
2-s2.0-84926457348,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926457348&partnerID=40&md5=c8f8454895964f87d086cab207c169e0,
2-s2.0-84926226795,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926226795&partnerID=40&md5=74e5624d0ba9b63f285a169fd83a3f4b,
2-s2.0-84921372253,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84921372253&doi=10.1016%2fB978-0-444-63460-3.00003-1&partnerID=40&md5=3cecc129f52135bac4cfe85a39a106b3,
2-s2.0-84931041477,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84931041477&doi=10.1109%2fISTEL.2014.7000710&partnerID=40&md5=140c375d3ce4ab0da1d08cc4ff3d5135,
2-s2.0-84941772152,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941772152&doi=10.1080%2f15567036.2014.974011&partnerID=40&md5=573668546167afa5c7c8922dd88a1ebc,
2-s2.0-84912121744,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912121744&doi=10.1680%2fgeng.14.00020&partnerID=40&md5=e34184c0e4dffd1c92bbb371cd6764e6,
2-s2.0-84879237073,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879237073&doi=10.1007%2fs10462-013-9407-x&partnerID=40&md5=c3d9f60997e8fab4f51eda84f6ada617,
2-s2.0-84958104947,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958104947&doi=10.1007%2fs10462-012-9335-1&partnerID=40&md5=75b116cd49a3cd308b62e255f5c89d7a,
2-s2.0-84917707121,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917707121&doi=10.1109%2fAIMS.2013.23&partnerID=40&md5=9e4a850d6f154afbeefdd4fac5ecfa1b,
2-s2.0-85027935066,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027935066&doi=10.1016%2fj.annals.2014.08.006&partnerID=40&md5=4defb13d4fccfea0b18657fe6058353b,
2-s2.0-84911491213,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911491213&partnerID=40&md5=baba1f1fe4971fec408025e1bf382112,
2-s2.0-84919349044,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919349044&doi=10.1109%2fCENCON.2014.6967480&partnerID=40&md5=999567854b750c37c183d806a50529b0,
2-s2.0-84911988353,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911988353&doi=10.1007%2fs00217-014-2297-6&partnerID=40&md5=3f253325129b1b7bd723654afa1be74f,
2-s2.0-84919395935,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919395935&doi=10.1109%2fCENCON.2014.6967523&partnerID=40&md5=0840708674be26cda107f882e30762c0,
2-s2.0-84910632769,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910632769&doi=10.3844%2fajassp.2014.1830.1835&partnerID=40&md5=122ee425ffbf3b3bbe47c848acb7e4c8,
2-s2.0-84929431529,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84929431529&doi=10.1109%2fAUPEC.2014.6966506&partnerID=40&md5=23a276e0015058a49e296b839cb465c9,
2-s2.0-84917725873,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84917725873&doi=10.1109%2fAIMS.2013.18&partnerID=40&md5=09d6ac7124d142d742411c56ede8e2db,
2-s2.0-84910607234,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910607234&doi=10.1080%2f01969722.2014.972100&partnerID=40&md5=ccff47605048a1488eb1af1ce0e68a06,
2-s2.0-84902530793,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902530793&doi=10.1080%2f05704928.2014.882347&partnerID=40&md5=7efcdcdbd1a8e6fd7775651df0c623fc,
2-s2.0-84904157877,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904157877&doi=10.1016%2fj.eswa.2014.05.042&partnerID=40&md5=f2ce64878a5d8b8ae662c54e1c0edd26,
2-s2.0-84910645878,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910645878&doi=10.7567%2fJJAP.53.11RE04&partnerID=40&md5=96fbbda7acf1e2bfb34e31ed01b2a53f,
2-s2.0-84939880443,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939880443&doi=10.1007%2fs11661-014-2516-6&partnerID=40&md5=e7f16c05aa9e6477c5498e81a3156788,
2-s2.0-84901821329,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901821329&doi=10.1016%2fj.ins.2014.01.034&partnerID=40&md5=91b6840c08eb6794453e557a64de5a97,
2-s2.0-85132888087,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85132888087&partnerID=40&md5=3599e3fa70435e8e33128c463d791622,
2-s2.0-84912014725,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84912014725&doi=10.1007%2fs11036-013-0486-3&partnerID=40&md5=f4abe6ec1d3a01eaabfa5a4cd4800d75,
2-s2.0-84908139786,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908139786&partnerID=40&md5=fb971088499d4897b8eb5b7c2584eb15,
2-s2.0-84900453129,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900453129&doi=10.1016%2fj.jpowsour.2014.03.144&partnerID=40&md5=dde3cdabce95b4eefffaaca6c100abae,
2-s2.0-84899809523,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899809523&doi=10.1016%2fj.jallcom.2014.03.175&partnerID=40&md5=1e51b4058d6fa2505ae97695560a022e,
2-s2.0-84907584835,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907584835&doi=10.1016%2fj.apcata.2014.08.022&partnerID=40&md5=291b524725a010dcc91e1b9a2ffe93ba,
2-s2.0-84907262709,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907262709&doi=10.1504%2fIJDMB.2014.064893&partnerID=40&md5=5ca16bd6c17e32bfe2a54c9edf005339,
2-s2.0-84907878330,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907878330&doi=10.5539%2fass.v10n19p129&partnerID=40&md5=378c1ec036d5a66aa82ce20df475ee17,
2-s2.0-84910635510,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910635510&doi=10.1049%2fiet-sen.2013.0216&partnerID=40&md5=88857f1fd49f079bfe082efb739ffe14,
2-s2.0-84908258733,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908258733&doi=10.1039%2fc4ra08460h&partnerID=40&md5=8d615639b4a71f4f396331cd0dc35b09,
2-s2.0-84905228968,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84905228968&doi=10.1016%2fj.desal.2014.07.010&partnerID=40&md5=c90d162036b6ce6922277cc245135628,
2-s2.0-84907278735,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907278735&doi=10.1504%2fIJEMR.2014.064876&partnerID=40&md5=48be3dcba60e31fed7ffbd4b82aa2a17,
2-s2.0-84898512666,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84898512666&doi=10.1016%2fj.applthermaleng.2014.03.046&partnerID=40&md5=620917215228b422738a915e69cc57aa,
2-s2.0-85088754440,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088754440&doi=10.1364%2fjsap.2014.17a_c3_6&partnerID=40&md5=c47ac5781f88056791970910387e7fe9,
2-s2.0-84910072692,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84910072692&doi=10.1109%2fELINFOCOM.2014.6914385&partnerID=40&md5=63b6a7a97afd30b142ee38a40366d15d,
2-s2.0-84942155755,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942155755&doi=10.2495%2fSC140271&partnerID=40&md5=d6b8fea4a3c7982ee51dedfda0db1a49,
2-s2.0-84925940226,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925940226&doi=10.1109%2fI4CT.2014.6914179&partnerID=40&md5=f261d4dcc3c017178e320da29d06fb1f,
2-s2.0-84928634823,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928634823&doi=10.1142%2fS0218194014500351&partnerID=40&md5=dd37afdf3f3c3fc5593c10fd566854fe,
2-s2.0-84907380171,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907380171&doi=10.1007%2fs10973-014-3953-6&partnerID=40&md5=f12960d4aba228001be2e19181bb8c19,
2-s2.0-84908658934,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908658934&doi=10.1109%2fICEED.2013.6908295&partnerID=40&md5=2afd68c537e42fbb11a3c75822450e9a,
2-s2.0-84925968688,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925968688&doi=10.1109%2fI4CT.2014.6914146&partnerID=40&md5=659144395c78a7a10efdc2b0bc5ed2ba,
2-s2.0-84908054694,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908054694&doi=10.1016%2fj.medengphy.2014.05.015&partnerID=40&md5=ab299ce37a7a0e6d033c27e9941baa1f,
2-s2.0-84907685866,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907685866&doi=10.5539%2felt.v7n10p113&partnerID=40&md5=863c59ee337cd1d5dd19d5f92aef6597,
2-s2.0-84906861476,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906861476&doi=10.1021%2fie502310e&partnerID=40&md5=b29fd9502309e91a738fc8318701ba1b,
2-s2.0-84908275448,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908275448&doi=10.1504%2fIJMDM.2014.065357&partnerID=40&md5=3ca1c1854cbe0b2a7cdf01c114ea2ff2,
2-s2.0-84908459030,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908459030&doi=10.1016%2fj.habitatint.2014.09.006&partnerID=40&md5=7906d6292389799feac9e9e3f0db15ce,
2-s2.0-84908068562,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908068562&doi=10.1016%2fj.energy.2014.04.086&partnerID=40&md5=89c6cfa5d01df21103523dee16308455,
2-s2.0-84908619765,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908619765&doi=10.1109%2fICSGRC.2014.6908702&partnerID=40&md5=8ac280b9c1091942a330c201eca875c9,
2-s2.0-84904872142,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904872142&doi=10.1016%2fj.msec.2014.07.028&partnerID=40&md5=a875e97640204eed26c640d61bcfac60,
2-s2.0-84908610670,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908610670&doi=10.1109%2fHPCSim.2014.6903759&partnerID=40&md5=11587d580d490eb69d35ced5214525ef,
2-s2.0-84908617585,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908617585&doi=10.1109%2fICSGRC.2014.6908721&partnerID=40&md5=f222b184a6b64b4c3816eb77f43eb87a,
2-s2.0-84899799499,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899799499&doi=10.1016%2fj.conbuildmat.2014.04.057&partnerID=40&md5=94b7031eb0fd3d358ca14fe14a1e9654,
2-s2.0-84907707906,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907707906&doi=10.1007%2fs13369-014-1313-2&partnerID=40&md5=2c615b755e411ecd2f8fcd1519fc6bba,
2-s2.0-84906777408,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906777408&doi=10.5539%2fass.v10n17p127&partnerID=40&md5=cb2524516b3733fd227890d537d2009e,
2-s2.0-84907207035,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907207035&doi=10.1145%2f2629352&partnerID=40&md5=c59b00c591657b555ac98deb5a181d6b,
2-s2.0-85044872567,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044872567&doi=10.11591%2feecsi.1.352&partnerID=40&md5=6f397ebc767c75b5dc44a1cf01a7f99f,
2-s2.0-84907452014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907452014&partnerID=40&md5=61f2085541f9fd2a6084c8908cebe4a1,
2-s2.0-84911461140,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84911461140&doi=10.1117%2f1.OE.53.9.096112&partnerID=40&md5=1c1061a44cfa837f94748cc11c19c47f,
2-s2.0-84896466151,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896466151&doi=10.1016%2fj.foodchem.2014.02.045&partnerID=40&md5=24e100797251f187ac5532d6a970eea2,
2-s2.0-84907699244,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84907699244&doi=10.1007%2fs13369-014-1264-7&partnerID=40&md5=723b564e8ff8b933fbe98fad2bbb70ff,
2-s2.0-84906487032,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906487032&partnerID=40&md5=1800f9c47a8b7245be69d1adddc2e2cc,
2-s2.0-85044861661,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85044861661&doi=10.11591%2feecsi.1.367&partnerID=40&md5=60d43dcec8eb0c6cbeaa40bb6915cba0,
2-s2.0-84919936149,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919936149&doi=10.1007%2fs13319-014-0024-5&partnerID=40&md5=48e181146124f291c757097b8aa08e3d,
